46;Lot;;152;41;85;39
46;Lot;;221;55;114;77
46;Lot;;608;163;304;237
46;Lot;;150;27;85;40
46;Lot;;411;124;235;89
46;Lot;;250;52;116;88
46;Lot;;261;56;134;94
46;Lot;;922;290;420;385
46;Lot;;284;70;149;102
46;Lot;;95;22;46;26
46;Lot;;113;19;58;39
46;Lot;;182;38;105;35
46;Lot;;454;152;210;168
46;Lot;;142;39;73;40
46;Lot;;322;80;144;135
46;Lot;;258;55;118;111
46;Lot;;103;15;50;44
46;Lot;;100;18;54;26
46;Lot;;643;177;314;248
46;Lot;;1042;336;457;440
46;Lot;;271;44;142;89
46;Lot;;87;24;40;32
46;Lot;;254;70;111;95
46;Lot;;205;52;91;76
46;Lot;;126;31;75;32
46;Lot;;83;35;46;19
46;Lot;;70;10;33;23
46;Lot;;795;250;387;298
46;Lot;;134;35;83;38
46;Lot;;149;46;83;41
46;Lot;;122;33;58;51
46;Lot;;9925;4093;5715;3054
46;Lot;;131;44;64;42
46;Lot;;414;82;187;166
46;Lot;;686;202;389;202
46;Lot;;326;63;164;127
46;Lot;;133;29;61;57
46;Lot;;154;45;94;39
46;Lot;;112;29;50;40
46;Lot;;254;56;118;85
46;Lot;;176;34;78;67
46;Lot;;290;56;151;98
46;Lot;;188;59;99;63
46;Lot;;727;242;359;269
46;Lot;;70;18;38;12
46;Lot;;403;96;196;141
46;Lot;;288;62;165;88
46;Lot;;159;25;71;53
46;Lot;;168;30;84;70
46;Lot;;234;62;107;97
46;Lot;;1185;338;586;452
46;Lot;;501;168;229;193
46;Lot;;289;66;133;114
46;Lot;;368;87;182;150
46;Lot;;142;21;81;34
46;Lot;;137;37;61;59
46;Lot;;371;91;193;136
46;Lot;;245;49;113;85
46;Lot;;288;94;139;111
46;Lot;;243;71;120;90
46;Lot;;148;46;74;48
46;Lot;;250;50;141;89
46;Lot;;39;22;21;8
46;Lot;;275;41;128;96
46;Lot;;803;176;378;311
46;Lot;;211;49;97;79
46;Lot;;140;29;65;49
46;Lot;;424;75;193;156
46;Lot;;558;153;307;160
46;Lot;;535;205;287;211
46;Lot;;114;22;67;31
46;Lot;;136;29;73;40
46;Lot;;157;42;71;56
46;Lot;;71;11;41;13
46;Lot;;202;51;97;60
46;Lot;;580;183;290;221
46;Lot;;75;16;51;13
46;Lot;;229;44;93;73
46;Lot;;475;141;302;106
46;Lot;;295;81;141;99
46;Lot;;4899;2012;2873;1344
46;Lot;;66;27;34;28
46;Lot;;557;114;277;200
